,FOD_ID,FIRE_NAME,DISCOVERY_DATE,STAT_CAUSE_DESCR,CONT_DATE,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,distance,date_time,air_temperature,relative_humidity,wind_speed,precipitation
394,300202181,KRAMER,2015-04-30 00:00:00,Miscellaneous,2015-04-30 00:00:00,0.1,A,36.29444444,-118.78055556,CA,8.5175,201504301200.0,15.837500000000002,47.66666666666666,0.4466666666666667,253.61900000000003
2124,300209765,POTRERO,2015-04-30 00:00:00,Equipment Use,2015-04-30 00:00:00,1.5,B,34.14419,-118.87339,CA,5.9475,201504301200.0,15.56,43.0,0.4466666666666667,185.674
2907,300267485,,2015-04-30 00:00:00,Miscellaneous,2015-04-30 00:00:00,0.25,A,41.465267,-120.91825,CA,2.87,201504301200.0,0.0,74.0,0.0,205.99400000000003
2908,300267486,,2015-04-30 00:00:00,Miscellaneous,2015-04-30 00:00:00,0.25,A,41.465317,-120.9184,CA,2.88,201504301200.0,0.0,74.0,0.0,205.99400000000003
3650,300289990,,2015-04-30 00:00:00,Missing/Undefined,,0.1,A,33.452754,-117.600883,CA,4.4075000000000015,201504301200.0,14.7275,56.75,1.34,65.278
2551,300244247,,2015-04-30 00:00:00,Debris Burning,2015-04-30 00:00:00,0.1,A,39.206183,-120.95985,CA,3.5,201504301200.0,13.9725,47.1525,2.333333333333333,938.784
2904,300267458,,2015-04-30 00:00:00,Miscellaneous,2015-04-30 00:00:00,0.1,A,37.40075,-122.4116,CA,8.58,201504301200.0,7.72,91.15,1.665,548.386
3335,300287069,,2015-04-30 00:00:00,Missing/Undefined,2015-04-30 00:00:00,0.1,A,36.420949,-121.284342,CA,6.9433333333333325,201504301200.0,8.566666666666666,83.0,2.15,216.662
3681,300290028,,2015-04-30 00:00:00,Missing/Undefined,,1.2,B,37.79191,-120.762242,CA,4.91,201504301200.0,12.31,85.0,2.835,
6599,300328480,,2015-05-01 00:00:00,Miscellaneous,,0.12,A,34.666666,-119.333333,CA,1.56,201505011200.0,14.44,23.0,1.79,10.414
6766,300336068,GLEN HELEN 2,2015-05-01 00:00:00,Missing/Undefined,2015-05-01 00:00:00,0.25,A,34.205233,-117.408917,CA,5.692500000000001,201505011200.0,15.186666666666667,40.66666666666666,0.7466666666666667,299.2966666666667
1517,300206849,MUMFORD,2015-05-01 00:00:00,Campfire,2015-05-01 00:00:00,0.1,A,39.17833333,-120.64083333,CA,7.35,201505011200.0,11.1825,29.24,2.57,1027.0066666666671
2915,300267565,,2015-05-01 00:00:00,Miscellaneous,2015-05-01 00:00:00,0.1,A,36.604,-119.5433,CA,2.25,201505011200.0,15.255,78.0,1.215,
2295,300226601,,2015-05-01 00:00:00,Equipment Use,2015-05-01 00:00:00,0.25,A,38.10995,-120.87685,CA,7.87,201505011200.0,16.11,56.0,0.45,356.108
2914,300267562,,2015-05-01 00:00:00,Miscellaneous,2015-05-01 00:00:00,0.1,A,33.042833,-116.8625,CA,2.3040000000000003,201505011200.0,14.558000000000002,44.2,0.6260000000000001,248.158
2913,300267552,,2015-05-01 00:00:00,Miscellaneous,2015-05-01 00:00:00,0.08,A,38.497717,-121.102033,CA,6.525,201505011200.0,10.57,94.0,0.0,
6524,300326000,ADOBE,2015-05-01 00:00:00,Equipment Use,,0.25,A,40.190017,-122.231367,CA,4.923333333333333,201505011200.0,18.040000000000006,29.36,3.735,
3215,300283628,,2015-05-01 00:00:00,Miscellaneous,,0.01,A,38.209196,-122.454118,CA,7.6525,201505011200.0,9.625,88.315,0.3325,
2912,300267536,,2015-05-01 00:00:00,Miscellaneous,2015-05-01 00:00:00,0.1,A,36.198117,-121.148567,CA,3.95,201505011200.0,10.5,75.0,1.03,
2911,300267529,,2015-05-01 00:00:00,Miscellaneous,2015-05-01 00:00:00,0.01,A,39.167883,-121.056167,CA,3.7,201505011200.0,14.816666666666668,38.995,1.545,790.702
2910,300267526,,2015-05-01 00:00:00,Miscellaneous,2015-05-01 00:00:00,1.0,B,39.82158,-121.92417,CA,6.395,201505011200.0,18.39,38.275,0.67,713.9939999999998
2553,300244314,,2015-05-01 00:00:00,Debris Burning,2015-05-01 00:00:00,0.01,A,35.03974,-120.487654,CA,5.44,201505011200.0,11.662,83.33333333333333,0.662,
6605,300328489,JELLY,2015-05-01 00:00:00,Debris Burning,2015-05-01 00:00:00,1.0,B,40.27263,-122.240193,CA,8.253333333333332,201505011200.0,18.040000000000006,29.36,3.735,
3337,300287079,,2015-05-01 00:00:00,Missing/Undefined,2015-05-01 00:00:00,1.0,B,36.6635,-119.7243,CA,5.5550000000000015,201505011200.0,18.55,63.64,0.4,
2552,300244304,,2015-05-01 00:00:00,Debris Burning,2015-05-01 00:00:00,1.5,B,36.548417,-119.752983,CA,6.086666666666666,201505011200.0,17.055,57.33333333333334,0.2766666666666667,
2291,300226589,,2015-05-01 00:00:00,Equipment Use,2015-05-01 00:00:00,10.41,C,37.9068,-120.469617,CA,5.24,201505011200.0,17.183333333333334,49.0,0.12,355.346
3338,300287080,,2015-05-01 00:00:00,Missing/Undefined,2015-05-01 00:00:00,0.5,B,33.9611,-117.261467,CA,4.006,201505011200.0,16.04,42.81399999999999,0.226,
2294,300226598,,2015-05-01 00:00:00,Equipment Use,2015-05-01 00:00:00,1.0,B,35.341929,-120.703736,CA,3.1625,201505011200.0,9.1375,92.0,1.01,314.833
6838,300340683,VEG FIRE - LOW/VEG FIRE (,2015-05-01 00:00:00,Missing/Undefined,,0.01,A,33.235889,-117.051004,CA,1.9040000000000001,201505011200.0,17.224,30.4,0.8059999999999999,212.09
2711,300254466,,2015-05-01 00:00:00,Debris Burning,,0.01,A,40.172209,-122.22406200000002,CA,4.3933333333333335,201505011200.0,18.040000000000006,29.36,3.735,
2726,300257708,,2015-05-01 00:00:00,Arson,2015-05-01 00:00:00,0.01,A,33.9611,-117.261474,CA,4.006,201505011200.0,16.04,42.81399999999999,0.226,
2293,300226596,,2015-05-01 00:00:00,Equipment Use,2015-05-01 00:00:00,0.1,A,37.2115,-119.9656,CA,4.26,201505011200.0,16.695,53.5,0.9,192.405
6942,300345815,MESQUITE ST  HESPERIA_ARE,2015-05-01 00:00:00,Miscellaneous,,0.01,A,34.395808,-117.386826,CA,5.420000000000001,201505011200.0,14.053333333333333,39.0,0.0,
2727,300257710,,2015-05-01 00:00:00,Arson,2015-05-01 00:00:00,0.01,A,37.42815,-120.778633,CA,6.715,201505011200.0,16.205,83.0,0.9,
3339,300287081,,2015-05-01 00:00:00,Missing/Undefined,2015-05-01 00:00:00,1.0,B,36.147333,-120.167667,CA,3.53,201505011200.0,16.12,47.0,3.13,
2728,300257713,,2015-05-01 00:00:00,Arson,2015-05-01 00:00:00,0.05,A,37.38875,-120.613033,CA,7.356666666666666,201505011200.0,14.303333333333333,71.61,0.0,
6849,300340943,,2015-05-01 00:00:00,Missing/Undefined,,0.1,A,38.833333,-121.166666,CA,6.0,201505011200.0,16.633333333333333,61.0,1.4766666666666666,399.034
6816,300338530,N SANTA ROSA ST / HIGHLAN,2015-05-01 00:00:00,Missing/Undefined,,0.01,A,35.298435,-120.673802,CA,2.1275,201505011200.0,10.125,92.0,1.31,221.234
3340,300287089,,2015-05-01 00:00:00,Missing/Undefined,2015-05-01 00:00:00,0.2,A,33.924498,-116.694585,CA,5.8775,201505011200.0,18.3325,27.0,6.48,258.064
2292,300226591,,2015-05-01 00:00:00,Equipment Use,2015-05-01 00:00:00,1.0,B,37.340633,-120.659683,CA,7.335,201505011200.0,13.95,70.41499999999998,0.0,
7016,300348375,,2015-05-02 00:00:00,Missing/Undefined,,0.1,A,37.61761916,-120.9385702,CA,4.5,201505021200.0,16.494999999999994,59.79,0.81,
346,300202123,SPRINGHILL,2015-05-02 00:00:00,Campfire,,0.1,A,35.86222222,-118.44833333,CA,7.53,201505021200.0,8.61,55.0,3.13,167.005
799,300204270,VAN,2015-05-02 00:00:00,Equipment Use,2015-05-02 00:00:00,0.25,A,34.21777778,-117.85833333,CA,6.11,201505021200.0,17.6425,38.0,0.895,290.83
2918,300267628,,2015-05-02 00:00:00,Miscellaneous,2015-05-02 00:00:00,0.1,A,41.001317,-121.507383,CA,7.093333333333334,201505021200.0,7.413333333333334,68.0,1.4933333333333334,326.136
2729,300257747,,2015-05-02 00:00:00,Arson,2015-05-02 00:00:00,6.1,B,36.73205,-119.155233,CA,7.93,201505021200.0,11.67,32.0,1.34,418.846
6963,300347945,FREEWAY,2015-05-02 00:00:00,Missing/Undefined,2015-05-02 00:00:00,1.0,B,40.356228,-122.283667,CA,6.19,201505021200.0,9.46,91.0,0.0,
2919,300267650,,2015-05-02 00:00:00,Miscellaneous,2015-05-02 00:00:00,0.01,A,37.37335,-119.56605,CA,3.698,201505021200.0,8.559999999999999,57.0,0.5966666666666667,421.894
2554,300244356,,2015-05-02 00:00:00,Debris Burning,2015-05-02 00:00:00,0.08,A,39.347417,-121.267333,CA,6.57,201505021200.0,15.0,46.0,2.7066666666666666,763.9473333333334
1884,300209364,BLACK ROCK,2015-05-02 00:00:00,Campfire,2015-05-02 00:00:00,0.1,A,34.07305,-116.38931399999998,CA,3.7100000000000013,201505021200.0,15.3275,26.75,1.35,
2413,300231904,,2015-05-02 00:00:00,Smoking,2015-05-02 00:00:00,0.08,A,37.2703,-120.48875,CA,3.8475,201505021200.0,14.3775,70.58666666666666,1.19,
3343,300287092,,2015-05-02 00:00:00,Missing/Undefined,2015-05-02 00:00:00,0.5,B,39.158617,-121.5646,CA,4.8966666666666665,201505021200.0,14.766666666666666,72.86,2.2,
3342,300287091,,2015-05-02 00:00:00,Missing/Undefined,2015-05-02 00:00:00,1.0,B,36.137283,-120.269967,CA,8.635,201505021200.0,13.34,30.0,2.23,29.464
3341,300287090,,2015-05-02 00:00:00,Missing/Undefined,2015-05-02 00:00:00,0.25,A,37.001083,-120.10725,CA,3.385,201505021200.0,14.75,64.275,0.69,
1769,300209224,CAMP 60,2015-05-02 00:00:00,Campfire,2015-05-02 00:00:00,0.1,A,34.0728,-116.3894,CA,3.7175,201505021200.0,15.3275,26.75,1.35,
2920,300267678,,2015-05-02 00:00:00,Miscellaneous,2015-05-02 00:00:00,1.0,B,36.965283,-119.466583,CA,7.56,201505021200.0,13.444,48.25,1.12,330.2
2917,300267626,,2015-05-02 00:00:00,Miscellaneous,2015-05-02 00:00:00,45.0,C,37.736,-121.605183,CA,5.465,201505021200.0,13.61,66.0,7.1549999999999985,1118.997
1024,300204512,FOREST,2015-05-02 00:00:00,Equipment Use,2015-05-02 00:00:00,0.2,A,40.375,-123.32722222,CA,7.5699999999999985,201505021200.0,6.3,58.0,0.0,1058.6719999999998
1777,300209233,HOSTLER #4,2015-05-02 00:00:00,Arson,2015-05-02 00:00:00,0.1,A,41.0742,-123.6872,CA,1.92,201505021200.0,8.33,79.0,0.0,903.605
2916,300267614,,2015-05-02 00:00:00,Miscellaneous,2015-05-02 00:00:00,0.25,A,40.648667,-122.329633,CA,6.946666666666666,201505021200.0,15.553333333333333,,0.42,1092.708
6647,300330951,LEXINGTON,2015-05-02 00:00:00,Children,2015-05-02 00:00:00,0.1,A,37.1931,-121.985117,CA,5.012,201505021200.0,13.451999999999998,57.4,0.5379999999999999,459.232
2555,300244442,,2015-05-03 00:00:00,Debris Burning,2015-05-03 00:00:00,1.0,B,40.012433,-122.151083,CA,5.17,201505031200.0,13.33,82.0,2.23,100.584
806,300204277,PICNIC,2015-05-03 00:00:00,Campfire,2015-05-03 00:00:00,0.1,A,34.26583333,-118.14694444,CA,3.87,201505031200.0,12.3625,45.0,1.475,326.4746666666667
6488,300323620,TALAK,2015-05-03 00:00:00,Miscellaneous,2015-05-03 00:00:00,0.1,A,39.06669,-121.339399,CA,5.0375000000000005,201505031200.0,12.95,79.62,1.54,354.92266666666666
2556,300244503,,2015-05-03 00:00:00,Debris Burning,2015-05-03 00:00:00,1.0,B,40.9106,-121.911017,CA,6.586666666666666,201505031200.0,10.853333333333332,67.0,0.0,841.1209999999999
2730,300257774,,2015-05-03 00:00:00,Arson,2015-05-03 00:00:00,0.8,B,37.192383,-119.683333,CA,9.445,201505031200.0,13.614999999999998,39.0,0.0,278.384
6881,300343083,SHASTA,2015-05-03 00:00:00,Arson,2015-05-03 00:00:00,1.0,B,40.552045,-123.165796,CA,5.05,201505031200.0,7.5,57.0,0.0,733.171
2922,300267764,,2015-05-03 00:00:00,Miscellaneous,2015-05-03 00:00:00,0.01,A,36.382417,-121.29955,CA,1.7,201505031200.0,10.0,82.0,1.54,
2414,300231928,,2015-05-03 00:00:00,Smoking,2015-05-03 00:00:00,0.25,A,39.249688,-121.065192,CA,2.9766666666666666,201505031200.0,12.706666666666665,45.79,1.545,790.702
2021,300209611,STONE,2015-05-03 00:00:00,Campfire,2015-05-04 00:00:00,0.1,A,37.74825,-119.57767,CA,3.37,201505031200.0,8.296666666666667,38.0,0.74,284.22600000000006
3344,300287110,,2015-05-03 00:00:00,Missing/Undefined,2015-05-03 00:00:00,0.01,A,37.295317,-120.4523,CA,2.6775,201505031200.0,11.48,77.58333333333333,0.7925,
6150,300310671,QUIMBY,2015-05-03 00:00:00,Missing/Undefined,2015-05-04 00:00:00,0.1,A,37.329217,-121.743267,CA,5.4833333333333325,201505031200.0,9.45,67.0,0.15,401.32
986,300204471,CRANSTON 2,2015-05-03 00:00:00,Miscellaneous,2015-05-03 00:00:00,1.0,B,33.74555556,-116.83638889,CA,3.1175,201505031200.0,11.2525,75.5,0.225,304.165
2808,300260666,,2015-05-03 00:00:00,Children,2015-05-03 00:00:00,1.0,B,33.960657,-117.253059,CA,4.1320000000000014,201505031200.0,12.538,93.556,0.546,
1592,300208836,WHITEWATER,2015-05-03 00:00:00,Equipment Use,2015-05-03 00:00:00,0.1,A,33.944352,-116.634012,CA,4.28,201505031200.0,15.923333333333332,37.0,5.96,265.684
2809,300260667,,2015-05-03 00:00:00,Children,2015-05-03 00:00:00,0.01,A,37.429233,-120.779083,CA,6.645,201505031200.0,12.57,82.0,1.71,
3345,300287123,,2015-05-03 00:00:00,Missing/Undefined,2015-05-03 00:00:00,0.1,A,33.9713,-116.496683,CA,7.335,201505031200.0,17.814999999999994,34.0,4.0600000000000005,
388,300202175,MOWERY,2015-05-03 00:00:00,Lightning,2015-05-04 00:00:00,0.4,B,36.25277778,-118.60111111,CA,8.633333333333333,201505031200.0,9.073333333333332,27.0,0.9,204.21599999999998
2921,300267720,,2015-05-03 00:00:00,Miscellaneous,2015-05-03 00:00:00,6.0,B,33.782117,-117.4207,CA,6.05,201505031200.0,11.558000000000002,87.8,0.8059999999999999,177.46133333333333
1593,300208838,MATHEWS,2015-05-03 00:00:00,Miscellaneous,2015-05-03 00:00:00,7.2,B,33.781112,-117.420142,CA,6.022,201505031200.0,11.558000000000002,87.8,0.8059999999999999,177.46133333333333
1778,300209234,PINE CREEK 1,2015-05-03 00:00:00,Arson,2015-05-03 00:00:00,0.1,A,41.0864,-123.7036,CA,5.203333333333334,201505031200.0,7.23,94.0,0.225,903.605
1059,300204549,PEACEFUL PINES,2015-05-04 00:00:00,Debris Burning,2015-05-04 00:00:00,0.05,A,38.40583333,-119.78861111,CA,8.83,201505041200.0,5.32,,0.9,518.414
2927,300267944,,2015-05-04 00:00:00,Miscellaneous,2015-05-04 00:00:00,0.01,A,37.432767,-120.506667,CA,7.413333333333332,201505041200.0,10.34,91.5,1.995,143.256
3221,300284209,,2015-05-04 00:00:00,Miscellaneous,,1.0,B,36.286526,-119.063576,CA,4.88,201505041200.0,11.06,74.0,1.13,
3222,300284210,,2015-05-04 00:00:00,Miscellaneous,,0.5,B,36.410057,-118.892012,CA,4.213333333333334,201505041200.0,10.75,54.66666666666666,0.0,207.264
804,300204275,SIERRA,2015-05-04 00:00:00,Equipment Use,2015-05-04 00:00:00,4.0,B,34.34583333,-118.50444444,CA,3.6540000000000012,201505041200.0,9.616,87.4,0.78,271.526
2923,300267815,,2015-05-04 00:00:00,Miscellaneous,2015-05-04 00:00:00,0.01,A,37.083567,-120.393267,CA,6.954999999999999,201505041200.0,11.6375,81.5,2.5033333333333334,
2924,300267831,,2015-05-04 00:00:00,Miscellaneous,2015-05-04 00:00:00,0.25,A,38.713467,-120.83775,CA,2.3833333333333333,201505041200.0,12.826666666666668,61.6,0.17666666666666667,
6538,300326050,,2015-05-04 00:00:00,Missing/Undefined,,0.1,A,34.68533807,-120.45105295,CA,2.2633333333333336,201505041200.0,10.003333333333332,79.03999999999998,0.3,
2925,300267917,,2015-05-04 00:00:00,Miscellaneous,2015-05-04 00:00:00,0.2,A,40.026583,-123.982417,CA,6.44,201505041200.0,8.405000000000001,91.0,0.45,
2926,300267922,,2015-05-04 00:00:00,Miscellaneous,2015-05-04 00:00:00,1.0,B,36.661983,-119.4125,CA,5.93,201505041200.0,11.12,74.33333333333333,1.3833333333333335,
858,300204330,HOLY,2015-05-04 00:00:00,Campfire,,0.1,A,33.67694444,-117.51722222,CA,6.4049999999999985,201505041200.0,12.2225,83.75,0.6725000000000001,207.137
3207,300283620,,2015-05-04 00:00:00,Miscellaneous,,0.1,A,35.238555,-120.67892,CA,3.2525,201505041200.0,9.4,87.58,0.42,221.234
2297,300226672,,2015-05-04 00:00:00,Equipment Use,2015-05-04 00:00:00,0.14,A,38.205717,-120.765083,CA,6.41,201505041200.0,8.123333333333333,95.0,0.22,356.108
3348,300287138,,2015-05-04 00:00:00,Missing/Undefined,2015-05-04 00:00:00,0.25,A,36.769683,-120.381717,CA,9.65,201505041200.0,10.89,75.0,2.26,
3347,300287137,,2015-05-04 00:00:00,Missing/Undefined,2015-05-04 00:00:00,0.1,A,38.7262,-122.549517,CA,7.24,201505041200.0,7.23,95.0,0.0,
2810,300260676,,2015-05-04 00:00:00,Children,2015-05-04 00:00:00,0.25,A,40.634671,-122.29156,CA,7.92,201505041200.0,13.364999999999998,73.925,0.17666666666666667,752.6020000000002
2734,300257839,,2015-05-04 00:00:00,Arson,2015-05-04 00:00:00,1.0,B,36.72955,-119.26705,CA,7.42,201505041200.0,10.61,63.0,0.66,252.73
2733,300257830,,2015-05-04 00:00:00,Arson,2015-05-04 00:00:00,36.0,C,36.837133,-119.555733,CA,6.239999999999998,201505041200.0,13.746666666666664,64.0,1.15,217.424
2732,300257827,,2015-05-04 00:00:00,Arson,2015-05-04 00:00:00,1.0,B,36.719617,-119.399117,CA,4.579999999999999,201505041200.0,10.61,63.0,0.66,252.73
2731,300257826,,2015-05-04 00:00:00,Arson,2015-05-04 00:00:00,66.2,C,36.7171,-119.394283,CA,4.515,201505041200.0,10.61,63.0,0.66,252.73
3346,300287125,,2015-05-04 00:00:00,Missing/Undefined,2015-05-04 00:00:00,1.0,B,36.850567,-119.971067,CA,6.545,201505041200.0,12.05,84.0,1.41,
803,300204274,OSBORNE,2015-05-04 00:00:00,Miscellaneous,2015-05-04 00:00:00,2.0,B,34.27333333,-118.38611111,CA,4.385,201505041200.0,10.27,77.5625,1.005,254.127
6901,300343397,,2015-05-04 00:00:00,Miscellaneous,,4.21,B,34.583333,-118.85,CA,6.4475,201505041200.0,11.67,45.0,3.13,138.938
1779,300209235,PINE CREEK #2,2015-05-04 00:00:00,Arson,2015-05-04 00:00:00,0.3,B,41.0858,-123.7044,CA,5.1800000000000015,201505041200.0,8.06,88.5,0.45,903.605
1780,300209236,CHERRY FLAT #1,2015-05-04 00:00:00,Arson,2015-05-04 00:00:00,0.1,A,41.0317,-123.6708,CA,4.647500000000001,201505041200.0,8.336666666666666,72.66666666666667,0.7466666666666667,1002.1146666666667
3667,300290011,,2015-05-04 00:00:00,Missing/Undefined,,0.1,A,34.128549,-117.220245,CA,3.17,201505041200.0,13.33,75.0,0.45,192.278
6146,300310658,ELLIOT,2015-05-04 00:00:00,Miscellaneous,2015-05-04 00:00:00,0.5,B,36.388339,-118.876199,CA,4.9300000000000015,201505041200.0,10.75,54.66666666666666,0.0,207.264
2398,300230729,,2015-05-04 00:00:00,Equipment Use,,0.3,B,35.021234,-120.465789,CA,5.5175,201505041200.0,10.905,81.25999999999998,0.6625,
2560,300244550,,2015-05-04 00:00:00,Debris Burning,2015-05-04 00:00:00,0.8,B,37.2294,-119.527633,CA,1.59,201505041200.0,11.856666666666667,50.0,0.895,322.072
3349,300287140,,2015-05-04 00:00:00,Missing/Undefined,2015-05-04 00:00:00,1.0,B,37.279267,-120.3396,CA,6.2425000000000015,201505041200.0,11.01,85.29333333333334,1.9125,
2557,300244529,,2015-05-04 00:00:00,Debris Burning,2015-05-04 00:00:00,0.01,A,33.504506,-117.21346,CA,2.22,201505041200.0,12.02,97.33333333333331,0.6166666666666667,220.85299999999998
2558,300244531,,2015-05-04 00:00:00,Debris Burning,2015-05-04 00:00:00,0.08,A,41.680617,-122.845383,CA,7.885,201505041200.0,10.835,20.5,0.45,493.268
2559,300244532,,2015-05-04 00:00:00,Debris Burning,2015-05-04 00:00:00,0.01,A,38.759683,-122.633933,CA,6.1850000000000005,201505041200.0,10.005,95.0,0.0,1105.408
2299,300226683,,2015-05-04 00:00:00,Equipment Use,2015-05-04 00:00:00,0.1,A,36.684,-119.223667,CA,9.46,201505041200.0,8.89,69.0,0.87,
2298,300226675,,2015-05-04 00:00:00,Equipment Use,2015-05-04 00:00:00,0.01,A,37.340067,-119.666917,CA,4.5280000000000005,201505041200.0,9.45,55.4,0.9840000000000001,360.299
1414,300206726,SUMMIT2,2015-05-04 00:00:00,Miscellaneous,,0.1,A,34.23194444,-116.90583333,CA,2.566666666666667,201505041200.0,4.073333333333333,54.0,1.12,232.0713333333333
2296,300226671,,2015-05-04 00:00:00,Equipment Use,2015-05-04 00:00:00,0.01,A,41.307,-122.072483,CA,6.385,201505041200.0,12.78,92.0,0.45,986.663
2929,300267976,,2015-05-05 00:00:00,Miscellaneous,2015-05-05 00:00:00,0.1,A,37.392633,-122.1738,CA,3.105,201505051200.0,7.645,87.0,0.225,497.078
3352,300287143,,2015-05-05 00:00:00,Missing/Undefined,2015-05-05 00:00:00,0.25,A,32.71481,-117.005629,CA,2.5175,201505051200.0,14.4475,71.75,1.1175000000000002,128.524
2930,300268035,,2015-05-05 00:00:00,Miscellaneous,2015-05-06 00:00:00,0.01,A,33.911533,-117.604433,CA,4.553999999999999,201505051200.0,12.435999999999998,83.738,0.18,212.09
3351,300287142,,2015-05-05 00:00:00,Missing/Undefined,2015-05-05 00:00:00,0.01,A,41.271917,-120.767633,CA,4.1,201505051200.0,4.1400000000000015,52.0,1.34,346.837
2928,300267972,,2015-05-05 00:00:00,Miscellaneous,2015-05-05 00:00:00,0.25,A,38.903283,-121.0552,CA,2.87,201505051200.0,10.275,80.675,1.4866666666666666,644.144
3353,300287148,,2015-05-05 00:00:00,Missing/Undefined,2015-05-05 00:00:00,1.0,B,36.970783,-120.051483,CA,2.7,201505051200.0,10.9,77.905,2.64,
3223,300284211,,2015-05-05 00:00:00,Miscellaneous,,0.5,B,36.410057,-118.892012,CA,4.213333333333334,201505051200.0,10.933333333333332,73.66666666666667,0.0,207.264
3683,300290030,,2015-05-05 00:00:00,Missing/Undefined,,1.0,B,37.954364,-120.413898,CA,4.406666666666667,201505051200.0,11.22,93.45,0.085,614.68
2300,300226708,,2015-05-05 00:00:00,Equipment Use,2015-05-05 00:00:00,3.0,B,36.823833,-121.327333,CA,3.5325,201505051200.0,10.655,80.25,1.836666666666667,242.062
2735,300257868,,2015-05-05 00:00:00,Arson,2015-05-05 00:00:00,0.25,A,36.73128300000001,-119.26805,CA,7.335,201505051200.0,10.475,78.0,0.535,252.984
2561,300244649,,2015-05-05 00:00:00,Debris Burning,2015-05-05 00:00:00,0.1,A,39.752167,-123.262367,CA,4.7700000000000005,201505051200.0,4.45,93.5,1.565,1580.896
2562,300244657,,2015-05-05 00:00:00,Debris Burning,2015-05-05 00:00:00,1.0,B,39.3087,-120.887633,CA,5.5075,201505051200.0,10.892499999999998,56.0,0.45,1013.8833333333333
1290,300206594,JUICED,2015-05-05 00:00:00,Miscellaneous,2015-05-05 00:00:00,0.1,A,41.29666667,-123.56,CA,7.34,201505051200.0,7.22,86.0,0.45,1084.8339999999996
6361,300318546,OAK,2015-05-05 00:00:00,Missing/Undefined,2015-05-05 00:00:00,0.1,A,40.68506,-122.03668,CA,5.98,201505051200.0,9.485,70.0,0.0,837.9459999999998
2736,300257883,,2015-05-05 00:00:00,Arson,2015-05-05 00:00:00,0.25,A,37.360467,-120.5958,CA,5.6933333333333325,201505051200.0,9.893333333333333,86.58,1.1333333333333335,
3350,300287141,,2015-05-05 00:00:00,Missing/Undefined,2015-05-05 00:00:00,0.25,A,36.714183,-119.7727,CA,4.94,201505051200.0,11.993333333333334,76.235,2.856666666666667,
1445,300206770,NORTH,2015-05-06 00:00:00,Miscellaneous,2015-05-06 00:00:00,0.1,A,41.29833333,-122.38055556,CA,3.69,201505061200.0,4.48,65.88666666666667,3.98,977.138
2932,300268053,,2015-05-06 00:00:00,Miscellaneous,2015-05-06 00:00:00,0.1,A,36.4033,-121.316683,CA,3.4,201505061200.0,5.94,88.0,1.7,
2933,300268073,,2015-05-06 00:00:00,Miscellaneous,2015-05-06 00:00:00,0.1,A,41.591317,-122.763717,CA,8.8,201505061200.0,3.89,61.0,1.79,499.61800000000005
2934,300268076,,2015-05-06 00:00:00,Miscellaneous,2015-05-06 00:00:00,0.01,A,34.481883,-117.512467,CA,7.87,201505061200.0,7.27,100.0,6.7,
